,버스노선번호,몇번째 정류장,노선이름
5977,186,4,봉양2리
5978,186,5,봉양리
5979,186,6,비조재
5980,186,7,대화2리
5981,186,8,천남중학교
5982,186,9,대화리
5983,186,10,대화1리(대초)
5984,186,11,신사1리
5985,186,12,성남우체국
5986,186,13,성남면행정복지센터
5987,186,14,신사2리경로회관
5988,186,15,성남행정복지센터
5989,186,16,복지회관
5990,186,17,신사3리
5991,186,18,석곡리
5992,186,19,용원1리
5993,186,20,"용원3리(노원,석현)"
5994,186,21,천정2리
5995,186,22,천정1리(한천)
5996,186,23,신계초등학교
5997,186,24,동우아파트입구
5998,186,25,세광엔리치빌
5999,186,26,응원리
6000,186,27,천안삼거리장례식장
6001,186,28,"천안의료원,고려신학대학원"
6002,186,29,삼룡동새마을회관
6003,186,30,천안삼거리공원
6004,186,31,천안동중학교
6005,186,32,구성신성아파트
6006,186,33,구성초등학교
6007,186,34,구성동중앙신협
6008,186,35,우성VIP 아파트
6009,186,36,남산축협
6010,186,37,중앙시장
6011,186,38,오룡우체국
6012,186,39,동남구청
6013,186,40,천안역
6014,186,41,삼도상가
6015,186,42,복자여자중고등학교
6016,186,43,방죽안오거리
6017,186,44,종합터미널
6018,187,1,종합터미널
6019,187,2,방죽안오거리
6020,187,3,복자여자중고등학교
6021,187,4,삼도상가
6022,187,5,천안역
6023,187,6,동남구청
6024,187,7,천안중앙시장
6025,187,8,중앙시장
6026,187,9,영성로
6027,187,10,남부오거리
6028,187,11,우성VIP 아파트
6029,187,12,삼룡교
6030,187,13,구성초등학교
6031,187,14,구성신성아파트
6032,187,15,천안동중학교
6033,187,16,천안삼거리공원
6034,187,17,삼룡동새마을회관
6035,187,18,"천안의료원,고려신학대학원"
6036,187,19,천안삼거리장례식장
6037,187,20,응원리
6038,187,21,세광엔리치빌
6039,187,22,동우아파트입구
6040,187,23,신계초등학교
6041,187,24,승천삼거리
6042,187,25,천안정미소앞
6043,187,26,천정1리
6044,187,27,천정2리
6045,187,28,용원2리(용산)
6046,187,29,용원1리
6047,187,30,석곡리
6048,187,31,신사3리
6049,187,32,복지회관
6050,187,33,성남행정복지센터
6051,187,34,성남우체국
6052,187,35,대흥리
6053,187,36,대흥1리 경로회관
6054,187,37,대흥1리 마을입구
6055,187,38,대흥리
6056,187,39,신사1리
6057,187,40,대화1리(대초)
6058,187,41,대화리(성남초교)
6059,187,42,천남중학교
6060,187,43,대화2리
6061,187,44,봉양리
6062,187,45,봉양2리
6063,187,46,성남봉양진료소
6064,187,47,만유감리교회
6065,187,48,성남초교
6066,187,49,성남초교
6067,187,50,신덕1리
6068,187,51,장승배기
6069,187,52,신덕3리
6070,187,53,대흥2리
6071,187,54,대흥리
6072,187,55,석곡2리
6073,187,56,태영아파트입구
6074,187,57,목골
6075,187,58,석곡리
6076,187,59,용원1리
6077,187,60,용원2리(용산)
6078,187,61,신성리
6079,187,62,천정1리
6080,187,63,보세창고앞
6081,187,64,승천삼거리
6082,187,65,신계초등학교
6083,187,66,동우아파트입구
6084,187,67,세광엔리치빌
6085,187,68,응원리
6086,187,69,천안삼거리장례식장
6087,187,70,"천안의료원,고려신학대학원"
6088,187,71,삼룡동새마을회관
6089,187,72,천안삼거리공원
6090,187,73,천안동중학교
6091,187,74,구성신성아파트
6092,187,75,구성초등학교
6093,187,76,구성동중앙신협
6094,187,77,우성VIP 아파트
6095,187,78,남산축협
6096,187,79,중앙시장
6097,187,80,오룡우체국
6098,187,81,동남구청
6099,187,82,천안역
6100,187,83,삼도상가
6101,187,84,복자여자중고등학교
6102,187,85,방죽안오거리
6103,187,86,종합터미널
6104,188,1,종합터미널
6105,188,2,방죽안오거리
6106,188,3,복자여자중고등학교
6107,188,4,삼도상가
6108,188,5,천안역
6109,188,6,동남구청
6110,188,7,천안중앙시장
6111,188,8,중앙시장
6112,188,9,영성로
6113,188,10,남부오거리
6114,188,11,우성VIP 아파트
6115,188,12,삼룡교
6116,188,13,구성초등학교
6117,188,14,구성신성아파트
6118,188,15,천안동중학교
6119,188,16,천안삼거리공원
6120,188,17,삼룡동새마을회관
6121,188,18,"천안의료원,고려신학대학원"
6122,188,19,천안삼거리장례식장
6123,188,20,응원리
6124,188,21,세광엔리치빌
6125,188,22,동우아파트입구
6126,188,23,신계초등학교
6127,188,24,천정1리(한천)
6128,188,25,천정2리
6129,188,26,"용원3리(노원,석현)"
6130,188,27,용원1리
6131,188,28,석곡리
6132,188,29,목골
6133,188,30,대정리(목골저수지)
6134,188,31,대정리
6135,188,32,대정리
6136,188,33,대정리(목골저수지)
6137,188,34,목골
6138,188,35,태영아파트
6139,188,36,석곡2리
6140,188,37,대흥1리 경로회관
6141,188,38,대흥1리 마을입구
6142,188,39,대흥리
6143,188,40,성남우체국
6144,188,41,성남면행정복지센터
6145,188,42,성남행정복지센터
6146,188,43,복지회관
6147,188,44,복지회관
6148,188,45,성남행정복지센터
6149,188,46,성남우체국
6150,188,47,신사1리
6151,188,48,파크하임아파트
6152,188,49,화성2리
6153,188,50,화성2리
6154,188,51,화성2리(공달원)
6155,188,52,화성1리
6156,188,53,화성3리
6157,188,54,화성3리
6158,188,55,가전2리
6159,188,56,가전3리
6160,188,57,모드니에아파트
6161,188,58,병천시장
6162,188,59,병천3리
6163,189,1,병천3리
6164,189,2,병천시장
6165,189,3,모드니에아파트
6166,189,4,가전3리
6167,189,5,가전2리
6168,189,6,화성3리
6169,189,7,화성3리
6170,189,8,화성1리
6171,189,9,화성2리(공달원)
6172,189,10,화성2리
6173,189,11,화성2리
6174,189,12,파크하임아파트
6175,189,13,신사1리
6176,189,14,성남우체국
6177,189,15,성남행정복지센터
6178,189,16,복지회관
6179,189,17,복지회관
6180,189,18,성남행정복지센터
6181,189,19,성남우체국
6182,189,20,대흥리
6183,189,21,대흥1리 경로회관
6184,189,22,대흥1리 마을입구
6185,189,23,석곡2리
6186,189,24,태영아파트
6187,189,25,목골
6188,189,26,대정리(목골저수지)
6189,189,27,대정리
6190,189,28,대정리
6191,189,29,대정리(목골저수지)
6192,189,30,목골
6193,189,31,석곡리
6194,189,32,용원1리
6195,189,33,"용원3리(노원,석현)"
6196,189,34,천정2리
6197,189,35,천정1리(한천)
6198,189,36,신계초등학교
6199,189,37,동우아파트입구
6200,189,38,세광엔리치빌
6201,189,39,응원리
6202,189,40,천안삼거리장례식장
6203,189,41,"천안의료원,고려신학대학원"
6204,189,42,삼룡동새마을회관
6205,189,43,천안삼거리공원
6206,189,44,천안동중학교
6207,189,45,구성신성아파트
6208,189,46,구성초등학교
6209,189,47,구성동중앙신협
6210,189,48,우성VIP 아파트
6211,189,49,남산축협
6212,189,50,중앙시장
6213,189,51,오룡우체국
6214,189,52,동남구청
6215,189,53,천안역
6216,189,54,삼도상가
6217,189,55,복자여자중고등학교
6218,189,56,방죽안오거리
6219,189,57,종합터미널
6220,189,58,종합터미널
6221,189,59,종합터미널
6222,190,1,리각미술관.태조산청소년수련관
6223,190,2,중앙소방학교 후문
6224,190,3,응담말
6225,190,4,양담말
6226,190,5,분텃골
6227,190,6,유량자동차매매단지
6228,190,7,화물자동차매매단지
6229,190,8,홈플러스
6230,190,9,충무로사거리
6231,190,10,우성VIP 아파트
6232,190,11,남산축협
6233,190,12,천안중앙시장
6234,190,13,온양나드리
6235,190,14,천안역 동부광장
6236,190,15,삼도상가
6237,190,16,복자여자중고등학교
6238,190,17,방죽안오거리
6239,190,18,종합터미널
6240,191,1,종합터미널
6241,191,2,방죽안오거리
6242,191,3,복자여자중고등학교
6243,191,4,삼도상가
6244,191,5,천안역 동부광장
6245,191,6,온양나드리
6246,191,7,남산중앙시장
6247,191,8,남산축협
6248,191,9,우성VIP 아파트
6249,191,10,충무로사거리
6250,191,11,홈플러스
6251,191,12,화물자동차매매단지
6252,191,13,유량자동차매매단지
6253,191,14,분텃골
6254,191,15,양담말
6255,191,16,응담말
6256,191,17,중앙소방학교 후문
6257,191,18,리각미술관.태조산청소년수련관
6258,192,1,병천3리
6259,192,2,병천시장
6260,192,3,모드니에아파트
6261,192,4,장산5리
6262,192,5,홍대용과학관
6263,192,6,장산리
6264,192,7,남산
6265,192,8,수신면
6266,192,9,수신초등학교
6267,192,10,수신면행정복지센터
6268,192,11,수신삼거리
6269,192,12,신풍1리(감절)
6270,192,13,제5산업단지입구
6271,192,14,화성2리
6272,192,15,화성2리
6273,192,16,화성2리(공달원)
6274,192,17,화성1리
6275,192,18,화성3리
6276,192,19,화성3리
6277,192,20,가전1리경로당
6278,192,21,파크하임아파트
6279,192,22,상동2리
6280,192,23,상동리
6281,192,24,연춘리
6282,192,25,노루목
6283,192,26,동평3리
6284,192,27,동평2리
6285,192,28,동리
6286,192,29,목천농협
6287,193,1,목천농협
6288,193,2,동리입구
6289,193,3,동평2리
6290,193,4,동평3리
6291,193,5,노루목
6292,193,6,연춘리
6293,193,7,상동리
6294,193,8,상동2리
6295,193,9,파크하임아파트
6296,193,10,가전1리경로당
6297,193,11,화성3리
6298,193,12,화성3리
6299,193,13,화성1리
6300,193,14,화성2리(공달원)
6301,193,15,화성2리
6302,193,16,화성2리
6303,193,17,제5산단
6304,193,18,제5산업단지입구
6305,193,19,신풍1리(감절)
6306,193,20,수신삼거리
6307,193,21,수신면행정복지센터
6308,193,22,수신초등학교
6309,193,23,수신면
6310,193,24,남산
6311,193,25,장산리
6312,193,26,홍대용과학관
6313,193,27,장산5리
6314,193,28,모드니에아파트
6315,193,29,병천시장
6316,193,30,병천3리
6317,194,1,수신면행정복지센터
6318,194,2,수신삼거리
6319,194,3,속창1리
6320,194,4,해정2리(대해)
6321,194,5,신풍2리
6322,194,6,신풍3리(신암)
6323,194,7,봉양리입구
6324,194,8,대화2리
6325,194,9,천남중학교
6326,194,10,대화리
6327,194,11,대화1리(대초)
6328,194,12,신사1리
6329,194,13,성남우체국
6330,194,14,성남행정복지센터
6331,194,15,복지회관
6332,194,16,용원1리
6333,194,17,용원2리(용산)
6334,194,18,신성리
6335,194,19,천정1리
6336,194,20,보세창고앞
6337,194,21,승천삼거리
6338,194,22,충남평생교육원
6339,194,23,이수프라임아파트
6340,194,24,신도2차아파트
6341,194,25,신도브래뉴1차 아파트
6342,194,26,운전리
6343,194,27,연합초원아파트
6344,194,28,목천IC
6345,194,29,목천IC
6346,194,30,동평1리입구
6347,194,31,동평1리
6348,194,32,독립기념관 동문
6349,194,33,목천중고등학교
6350,195,1,종합터미널
6351,195,2,방죽안오거리
6352,195,3,복자여자중고등학교
6353,195,4,삼도상가
6354,195,5,천안역 동부광장
6355,195,6,온양나드리
6356,195,7,남산중앙시장
6357,195,8,영성로
6358,195,9,남부오거리
6359,195,10,청수현대아파트
6360,195,11,남양유업
6361,195,12,주공4단지
6362,195,13,경남아너스빌
6363,195,14,대전충남양돈농협
6364,195,15,천안제일요양원
6365,195,16,청당2통(새텃마을)
6366,195,17,현대까치아파트
