,버스노선번호,몇번째 정류장,노선이름
3100,92,13,입장사거리
3101,92,14,입장
3102,92,15,입장회차지
3103,93,1,236
3104,93,2,입장(회차지)
3105,93,3,입장
3106,93,4,입장양진유통
3107,93,5,초원아파트
3108,93,6,홍천리입구
3109,93,7,시장2리
3110,93,8,효계리
3111,93,9,효계리(효아촌)
3112,93,10,시장리(전원주택단지)
3113,93,11,호당2리(당곡)
3114,93,12,시장1리(도장골)
3115,93,13,시장1리
3116,93,14,호당1리
3117,93,15,호당리
3118,94,1,237
3119,94,2,성환리(성환터미널)
3120,94,3,성월1리
3121,94,4,성월리
3122,94,5,학정리
3123,94,6,대홍저수지
3124,94,7,수향리
3125,94,8,천안연암대학교
3126,94,9,도하3리
3127,94,10,도하1리(도감말)
3128,94,11,가산리 입구
3129,94,12,산정1리(산우물)
3130,94,13,흑암리
3131,94,14,흑암리
3132,94,15,가산1리(토산)
3133,94,16,용정1리(강당)
3134,94,17,용정2리(불구머리)
3135,94,18,용정2리
3136,94,19,신두1리
3137,94,20,연합아파트
3138,94,21,신덕1리
3139,94,22,입장사거리
3140,94,23,입장
3141,94,24,입장회차지
3142,95,1,237
3143,95,2,입장(회차지)
3144,95,3,입장
3145,95,4,입장사거리
3146,95,5,신덕1리
3147,95,6,연합아파트
3148,95,7,신두1리
3149,95,8,용정2리
3150,95,9,용정2리(불구머리)
3151,95,10,용정1리(강당)
3152,95,11,가산1리(토산)
3153,95,12,흑암리
3154,95,13,흑암리
3155,95,14,산정1리(산우물)
3156,95,15,가산리 입구
3157,95,16,도하1리(도감말)
3158,95,17,도하3리
3159,95,18,천안연암대학교
3160,95,19,수향3리
3161,95,20,수향2리
3162,95,21,수향리
3163,95,22,대홍저수지
3164,95,23,학정리
3165,95,24,성월리
3166,95,25,성월1리
3167,95,26,성환터미널
3168,96,1,238
3169,96,2,입장(회차지)
3170,96,3,입장
3171,96,4,입장사거리
3172,96,5,신덕1리
3173,96,6,연합아파트
3174,96,7,신두1리
3175,96,8,용정2리
3176,96,9,용정2리(불구머리)
3177,96,10,용정1리(강당)
3178,96,11,가산1리(토산)
3179,96,12,흑암리
3180,96,13,흑암리
3181,96,14,산정1리(산우물)
3182,96,15,양령리
3183,96,16,연곡1리(연봉입구)
3184,96,17,연곡1리(연봉입구)
3185,96,18,양령리
3186,96,19,가산리 입구
3187,96,20,도하1리(도감말)
3188,96,21,도하3리
3189,96,22,천안연암대학교
3190,96,23,수향리
3191,96,24,대홍저수지
3192,96,25,학정리
3193,96,26,성월리
3194,96,27,성월1리
3195,96,28,성환터미널
3196,97,1,238
3197,97,2,성환리(성환터미널)
3198,97,3,성월1리
3199,97,4,성월리
3200,97,5,학정리
3201,97,6,대홍저수지
3202,97,7,수향리
3203,97,8,천안연암대학교
3204,97,9,도하3리
3205,97,10,도하1리(도감말)
3206,97,11,가산리 입구
3207,97,12,양령리
3208,97,13,연곡1리(연봉입구)
3209,97,14,연곡1리(연봉입구)
3210,97,15,양령리
3211,97,16,산정1리(산우물)
3212,97,17,흑암리
3213,97,18,흑암리
3214,97,19,가산1리(토산)
3215,97,20,용정1리(강당)
3216,97,21,용정2리(불구머리)
3217,97,22,용정2리
3218,97,23,신두1리
3219,97,24,연합아파트
3220,97,25,신덕1리
3221,97,26,입장사거리
3222,97,27,입장
3223,97,28,입장회차지
3224,98,1,24
3225,98,2,신부동회차지
3226,98,3,단국대 삼거리
3227,98,4,옹골부락
3228,98,5,천안톨게이트
3229,98,6,안서동보아파트
3230,98,7,호서대(천안)
3231,98,8,안서코아루
3232,98,9,"부경파크빌,안서e편한세상,성불사"
3233,98,10,안서코아루
3234,98,11,호서대(천안)
3235,98,12,안서동보아파트
3236,98,13,천안톨게이트
3237,98,14,도솔광장
3238,98,15,대림한숲아파트
3239,98,16,종합터미널
3240,98,17,방죽안오거리
3241,98,18,복자여자중고등학교
3242,98,19,삼도상가
3243,98,20,천안역 동부광장
3244,98,21,온양나드리
3245,98,22,남산중앙시장
3246,98,23,영성로
3247,98,24,남부오거리
3248,98,25,우성VIP 아파트
3249,98,26,삼룡교
3250,98,27,구성초등학교
3251,98,28,구성신성아파트
3252,98,29,천안동중학교
3253,98,30,천안삼거리공원
3254,98,31,삼룡동새마을회관
3255,98,32,"천안의료원,고려신학대학원"
3256,98,33,천안삼거리장례식장
3257,98,34,응원리
3258,98,35,세광엔리치빌
3259,98,36,동우아파트
3260,99,1,24
3261,99,2,동우아파트
3262,99,3,세광엔리치빌
3263,99,4,응원리
3264,99,5,천안삼거리장례식장
3265,99,6,"천안의료원,고려신학대학원"
3266,99,7,삼룡동새마을회관
3267,99,8,천안삼거리공원
3268,99,9,천안동중학교
3269,99,10,구성신성아파트
3270,99,11,구성초등학교
3271,99,12,구성동중앙신협
3272,99,13,우성VIP 아파트
3273,99,14,남산축협
3274,99,15,천안중앙시장
3275,99,16,온양나드리
3276,99,17,천안역 동부광장
3277,99,18,삼도상가
3278,99,19,복자여자중고등학교
3279,99,20,방죽안오거리
3280,99,21,종합터미널
3281,99,22,대림한숲아파트
3282,99,23,천안톨게이트
3283,99,24,안서동보아파트
3284,99,25,호서대(천안)
3285,99,26,안서코아루
3286,99,27,"부경파크빌,안서e편한세상,성불사"
3287,100,1,251
3288,100,2,청룡(종점)
3289,100,3,도림리
3290,100,4,도림리
3291,100,5,도림1리(보통거리)
3292,100,6,도림1리
3293,100,7,도림2리
3294,100,8,도림2리(신대)
3295,100,9,한성아파트
3296,100,10,기로리 양달말
3297,100,11,기로1리(기로)
3298,100,12,입장회차지
3299,100,13,입장(회차지)
3300,100,14,입장
3301,101,1,251
3302,101,2,입장
3303,101,3,입장회차지
3304,101,4,기로1리(기로)
3305,101,5,기로리 양달말
3306,101,6,한성아파트
3307,101,7,도림2리(신대)
3308,101,8,도림2리
3309,101,9,도림1리
3310,101,10,도림1리(보통거리)
3311,101,11,도림리
3312,101,12,도림리
3313,101,13,청룡(종점)
3314,102,1,270
3315,102,2,남창저수지
3316,102,3,남창녹색농촌체험마을
3317,102,4,남창마을
3318,102,5,북천안자이에뜨
3319,102,6,충남예술고등학교
3320,102,7,성거도서관
3321,102,8,천흥리
3322,102,9,성 거  SKC
3323,102,10,성거읍행정복지센터
3324,102,11,천안저리보금자리아파트
3325,102,12,오색당리
3326,102,13,천안장례식장
3327,102,14,모전리
3328,102,15,모전1리마을회관
3329,102,16,모전2리마을회관
3330,102,17,모전2리
3331,102,18,신덕3리
3332,102,19,연합아파트
3333,102,20,신덕1리
3334,102,21,입장사거리
3335,102,22,입장
3336,103,1,270
3337,103,2,입장
3338,103,3,입장사거리
3339,103,4,신덕1리
3340,103,5,연합아파트
3341,103,6,신두2리
3342,103,7,모전2리
3343,103,8,모전2리마을회관
3344,103,9,모전1리마을회관
3345,103,10,모전리
3346,103,11,천안장례식장
3347,103,12,오색당리
3348,103,13,천안저리보금자리아파트
3349,103,14,성거읍행정복지센터
3350,103,15,성거 SKC
3351,103,16,삼일아파트
3352,103,17,성거초등학교
3353,103,18,충남예술고등학교
3354,103,19,남창마을
3355,103,20,남창녹색농촌체험마을
3356,103,21,남창저수지
3357,104,1,3
3358,104,2,천안역 서부광장
3359,104,3,공작아파트 입구
3360,104,4,천고사거리
3361,104,5,천안고등학교
3362,104,6,일성아파트
3363,104,7,시영1차아파트
3364,104,8,천안컨벤션센터
3365,104,9,주공7단지
3366,104,10,라이프아파트
3367,104,11,주공9단지
3368,104,12,주공9단지
3369,104,13,파크밸리동일하이빌
3370,104,14,불당호반아파트
3371,104,15,불당동일하이빌3단지
3372,104,16,불당아이파크후문
3373,104,17,호반더퍼스트
3374,104,18,천안불당고
3375,104,19,불당지웰시티5블럭
3376,104,20,불당지웰시티4블럭
3377,104,21,LH천년나무7단지
3378,104,22,파크푸르지오2단지
3379,104,23,불당금호어울림
3380,104,24,LH행복주택
3381,104,25,불당리더힐스
3382,104,26,불당이안아파트
3383,104,27,호반센트로포레
3384,104,28,린스트라우스
3385,104,29,불당신도시
3386,104,30,시청앞사거리
3387,104,31,천안시청시의회
3388,104,32,천안시청
3389,104,33,백석11단지
3390,104,34,벽산블루밍아파트
3391,104,35,백석이수아파트
3392,104,36,백석푸르지오아파트
3393,104,37,백석더샵아파트
3394,104,38,백석아이파크
3395,104,39,"리슈빌,아이파크"
3396,104,40,백석중흥아파트
3397,104,41,이마트 서북점
3398,104,42,두정대림2차아파트
3399,104,43,천안시장애인종합복지관
3400,104,44,두정우성아파트
3401,104,45,두정도서관
3402,104,46,펜타폴리스 2차
3403,104,47,두정아크로텔
3404,104,48,성정공원
3405,104,49,천안고용센터
3406,104,50,서부19길입구
3407,104,51,천안세관
3408,104,52,대우목화아파트
3409,104,53,봉정사거리
3410,104,54,우방아이유셀아파트
3411,104,55,종합터미널
3412,105,1,3
3413,105,2,고속터미널
3414,105,3,봉정사거리
3415,105,4,성정대우목화
3416,105,5,천안세관
3417,105,6,서부19길입구
3418,105,7,신라스테이(인쇄창)
3419,105,8,성정공원
3420,105,9,두정아크로텔
3421,105,10,두정대림아파트
3422,105,11,두정도서관
3423,105,12,두정고등학교
3424,105,13,두정한성아파트
3425,105,14,성성레이크타운2차푸르지오아파트
3426,105,15,성성레이크타운3차푸르지오A
3427,105,16,이마트 서북점
3428,105,17,두정대림2차아파트
3429,105,18,계룡리슈빌
3430,105,19,백석푸르지오아파트
3431,105,20,백석이수아파트입구
3432,105,21,브라운스톤아파트
3433,105,22,벽산블루밍아파트
3434,105,23,종합운동장
3435,105,24,백석11단지
3436,105,25,천안시청
3437,105,26,천안시청시의회
3438,105,27,시청앞사거리
3439,105,28,불당신도시
3440,105,29,호반센트로포레
3441,105,30,호반센트로포레
3442,105,31,불당이안아파트
3443,105,32,불당리더힐스
3444,105,33,지웰푸르지오정문
3445,105,34,지웰푸르지오후문
3446,105,35,LH천년나무7단지
3447,105,36,불당지웰더샵
3448,105,37,호반써밋플레이스
3449,105,38,천안불당고
3450,105,39,호반더퍼스트
3451,105,40,불당아이파크후문
3452,105,41,불당대동아파트108동앞
3453,105,42,불당대원아파트
3454,105,43,뜨란채아파트 후문
3455,105,44,뜨란채아파트
3456,105,45,쌍용중학교
3457,105,46,라이프아파트
3458,105,47,주공7단지
3459,105,48,천안컨벤션센터
3460,105,49,일성아파트
3461,105,50,천안고등학교
3462,105,51,천고사거리
3463,105,52,공작아파트 입구
3464,105,53,천안역 서부광장
3465,106,1,30
3466,106,2,충남예술고등학교
3467,106,3,성거도서관
3468,106,4,천흥리
3469,106,5,수청거리
3470,106,6,아느칸빌아파트
3471,106,7,천흥공단
3472,106,8,청호포도마을아파트
3473,106,9,성거포도마을아파트
3474,106,10,성거읍행정복지센터
3475,106,11,송남리
3476,106,12,문덕1리입구
3477,106,13,문덕리
3478,106,14,충청연수원 입구
3479,106,15,소우리입구
3480,106,16,벽산아파트
3481,106,17,서북구청
3482,106,18,직산읍행정복지센터
3483,106,19,직산사거리
3484,106,20,직산역입구
3485,106,21,신당동
3486,106,22,농산물도매시장
3487,106,23,천안상업고등학교(e편한세상천안부성아파트)
3488,106,24,공주대공과대학
3489,106,25,부성1동행정복지센터
3490,106,26,한기대(두정)
3491,106,27,두정대우3차아파트
3492,106,28,두정우남아파트
3493,106,29,주공8단지아파트
3494,106,30,두정대우1차아파트
3495,106,31,두정대림아파트
3496,106,32,두정양돈농협
3497,106,33,성정중학교
3498,106,34,성정현대아파트
3499,106,35,성정선경아파트
3500,106,36,구상골사거리
3501,106,37,성정동 전자랜드
3502,106,38,봉명 청솔아파트
3503,106,39,계광중학교
3504,106,40,천안여상입구
3505,106,41,쌍용패션거리
3506,106,42,쌍용동사거리
3507,106,43,쌍용초등학교
3508,106,44,용암마을
3509,106,45,쌍용동맘마마트
3510,106,46,나사렛대학교
3511,106,47,방아다리공원
3512,107,1,30
3513,107,2,방아다리공원
3514,107,3,나사렛대학교
3515,107,4,쌍용동맘마마트
3516,107,5,용암마을
3517,107,6,쌍용한라동백아파트
3518,107,7,쌍용동사거리
3519,107,8,쌍용패션거리
3520,107,9,천안여상입구
3521,107,10,계광중학교
3522,107,11,대우5차아파트
3523,107,12,국민은행 성정점
3524,107,13,구상골사거리
3525,107,14,성정선경아파트
3526,107,15,성정현대아파트
3527,107,16,여성회관
3528,107,17,성정중학교
3529,107,18,펜타폴리스 2차
3530,107,19,두정대우1차아파트
3531,107,20,한성3차아파트
3532,107,21,두정우남아파트
3533,107,22,부성1동행정복지센터
3534,107,23,공주대공과대학
3535,107,24,천안상업고등학교
3536,107,25,"메가마트, 농수산물도매시장"
3537,107,26,신당동
3538,107,27,직산역입구
3539,107,28,직산읍행정복지센터
3540,107,29,서북구청
3541,107,30,삼환나우빌
3542,107,31,소우리입구
3543,107,32,소우1리(바조리)
3544,107,33,충청연수원 입구
3545,107,34,문덕리
3546,107,35,성거하늘빛아파트
3547,107,36,송남리
3548,107,37,성거읍행정복지센터
3549,107,38,성거포도마을아파트
3550,107,39,청호포도마을아파트
3551,107,40,천흥공단
3552,107,41,아느칸빌아파트
3553,107,42,수청거리
3554,107,43,삼일아파트
3555,107,44,성거초등학교
3556,107,45,충남예술고등학교
3557,108,1,31
3558,108,2,천흥리(종점)
3559,108,3,천흥리
3560,108,4,성 거  SKC
3561,108,5,성거읍행정복지센터
3562,108,6,송남리
3563,108,7,문덕1리입구
3564,108,8,문덕리
3565,108,9,충청연수원 입구
3566,108,10,소우리입구
3567,108,11,벽산아파트
3568,108,12,서북구청
3569,108,13,직산읍행정복지센터
3570,108,14,직산사거리
3571,108,15,직산역입구
3572,108,16,신당동
3573,108,17,농산물도매시장
3574,108,18,천안상업고등학교(e편한세상천안부성아파트)
3575,108,19,공주대공과대학
3576,108,20,부성1동행정복지센터
3577,108,21,한기대(두정)
3578,108,22,두정대우3차아파트
3579,108,23,두정우남아파트
3580,108,24,주공8단지아파트
3581,108,25,두정대우1차아파트
3582,108,26,두정대림아파트
3583,108,27,두정양돈농협
3584,108,28,성정중학교
3585,108,29,성정현대아파트
3586,108,30,성정선경아파트
3587,108,31,구상골사거리
3588,108,32,성정동 전자랜드
3589,108,33,봉명 청솔아파트
3590,108,34,계광중학교
3591,108,35,천안여상입구
3592,108,36,쌍용패션거리
3593,108,37,쌍용동사거리
3594,108,38,쌍용초등학교
3595,108,39,용암마을
3596,108,40,쌍용동맘마마트
3597,108,41,나사렛대학교
3598,108,42,방아다리공원
3599,109,1,31
3600,109,2,방아다리공원
3601,109,3,나사렛대학교
3602,109,4,쌍용동맘마마트
3603,109,5,용암마을
3604,109,6,쌍용한라동백아파트
3605,109,7,쌍용동사거리
3606,109,8,쌍용패션거리
3607,109,9,천안여상입구
3608,109,10,계광중학교
3609,109,11,대우5차아파트
3610,109,12,국민은행 성정점
3611,109,13,구상골사거리
3612,109,14,성정선경아파트
3613,109,15,성정현대아파트
3614,109,16,여성회관
3615,109,17,성정중학교
3616,109,18,펜타폴리스 2차
3617,109,19,두정대우1차아파트
3618,109,20,한성3차아파트
3619,109,21,두정우남아파트
3620,109,22,부성1동행정복지센터
3621,109,23,공주대공과대학
3622,109,24,천안상업고등학교
3623,109,25,"메가마트, 농수산물도매시장"
3624,109,26,신당동
3625,109,27,직산역입구
3626,109,28,직산읍행정복지센터
3627,109,29,서북구청
3628,109,30,삼환나우빌
3629,109,31,소우리입구
3630,109,32,소우1리(바조리)
3631,109,33,충청연수원 입구
3632,109,34,문덕리
3633,109,35,성거하늘빛아파트
3634,109,36,송남리
3635,109,37,성거읍행정복지센터
3636,109,38,성거 SKC
3637,109,39,삼일아파트
3638,109,40,천흥리(종점)
3639,110,1,310
3640,110,2,종합터미널
3641,110,3,방죽안오거리
3642,110,4,복자여자중고등학교
3643,110,5,삼도상가
3644,110,6,천안역 동부광장
3645,110,7,온양나드리
3646,110,8,남산중앙시장
3647,110,9,영성로
3648,110,10,남부오거리
3649,110,11,우성VIP 아파트
3650,110,12,삼룡교
3651,110,13,구성초등학교
3652,110,14,구성신성아파트
3653,110,15,천안동중학교
3654,110,16,천안삼거리공원
3655,110,17,삼룡동새마을회관
3656,110,18,"천안의료원,고려신학대학원"
3657,110,19,천안삼거리장례식장
3658,110,20,응원리
3659,110,21,세광엔리치빌
3660,110,22,동우아파트입구
3661,110,23,신계초등학교
3662,110,24,동천안농협
3663,110,25,교천리(돌마루)
3664,110,26,교천리
3665,110,27,지산1리
3666,110,28,국학원
3667,110,29,지산2리
3668,110,30,한국가스안전교육원
3669,111,1,310
3670,111,2,한국가스안전교육원
3671,111,3,지산2리
3672,111,4,국학원
3673,111,5,지산1리
3674,111,6,교천리
3675,111,7,교천리(돌마루)
3676,111,8,동천안농협
3677,111,9,신계초등학교
3678,111,10,동우아파트입구
3679,111,11,세광엔리치빌
3680,111,12,응원리
3681,111,13,천안삼거리장례식장
3682,111,14,"천안의료원,고려신학대학원"
3683,111,15,삼룡동새마을회관
