정류장번호,정류장명,위도,경도,도시코드,도시명,주소
CAB285001645,등대의집,36.91080467,127.17656359,34010,천안시,"성진로, 직산읍, 서북구, 천안시, 충청남도, 31023, 대한민국"
CAB285001646,거봉주유소,36.877832,127.187401,34010,천안시,"석문길, 성거읍, 서북구, 천안시, 충청남도, 31053, 대한민국"
CAB285001647,천흥리,36.8744186,127.2019489,34010,천안시,"107, 성거길, 성거읍, 서북구, 천안시, 충청남도, 31045, 대한민국"
CAB285001649,대평1리(마을회관),36.8683172,127.2819629,34010,천안시,"대평1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
CAB285001651,길상사,36.8512918,127.4278657,34010,천안시,"진천교, 교성리, 진천군, 충청북도, 27841, 대한민국"
CAB285001652,잣고개,36.8404299,127.4153145,34010,천안시,"문진로, 사석리, 진천군, 충청북도, 27828, 대한민국"
CAB285001657,무학2리,36.6866912,127.1159827,34010,천안시,"쌍령1길, 동남구, 천안시, 충청남도, 31221, 대한민국"
CAB285001658,성 거  SKC,36.87657981,127.20140605,34010,천안시,"101, 22, 수청2길, 성거읍, 서북구, 천안시, 충청남도, 31045, 대한민국"
CAB285001661,휴대리배방농협,36.7807991,127.113724,34010,천안시,"휴대길, 휴대리, 아산시, 충청남도, 31209, 대한민국"
CAB285001668,대홍리,36.94889311,127.13404458,34010,천안시,"연암로, 성환읍, 서북구, 천안시, 충청남도, 31005, 대한민국"
CAB285001669,유성농장입구,36.85630475,127.25950192,34010,천안시,"삼방로, 동남구, 천안시, 충청남도, 31064, 대한민국"
CAB285001670,덕전1리,36.8007586,127.1964402,34010,천안시,"덕전1길, 동남구, 천안시, 충청남도, 31068, 대한민국"
CAB285001671,목천농협,36.7845307,127.235896,34010,천안시,"동남구, 천안시, 충청남도, 31231, 대한민국"
CAB285001675,용정새마을금고,36.74372177,127.10227814,34010,천안시,"용정길, 동남구, 천안시, 충청남도, 31214, 대한민국"
CAB285001677,풍서4리,36.7162531,127.1320977,34010,천안시,"호정2길, 동남구, 천안시, 충청남도, 31216, 대한민국"
CAB285001680,신당2통,36.8628127,127.1617061,34010,천안시,"천일고2길, 신당동, 서북구, 천안시, 충청남도, 31081, 대한민국"
CAB285001681,신당2통,36.86274014,127.16156021,34010,천안시,"천일고2길, 신당동, 서북구, 천안시, 충청남도, 31081, 대한민국"
CAB285001682,서울사료,36.8639762,127.1528458,34010,천안시,"천일고2길, 신당동, 서북구, 천안시, 충청남도, 31081, 대한민국"
CAB285001683,서울사료,36.86407538,127.15297682,34010,천안시,"천일고2길, 신당동, 서북구, 천안시, 충청남도, 31081, 대한민국"
CAB285001684,저리2리(모시울),36.885795,127.19778465,34010,천안시,"정자1길, 저리보금자리아파트, 성거읍, 서북구, 천안시, 충청남도, 31045, 대한민국"
CAB285001685,저리2리(모시울),36.88560296,127.19759075,34010,천안시,"모시울1길, 성거읍, 서북구, 천안시, 충청남도, 31045, 대한민국"
CAB285001686,산호아파트,36.8937935,127.1240577,34010,천안시,"양당율금길, 직산산호아파트, 직산읍, 서북구, 천안시, 충청남도, 31019, 대한민국"
CAB285001687,산호아파트,36.8937707,127.123968,34010,천안시,"양당율금길, 직산산호아파트, 직산읍, 서북구, 천안시, 충청남도, 31019, 대한민국"
CAB285001688,풍서4리,36.71612798,127.13218241,34010,천안시,"호정1길, 동남구, 천안시, 충청남도, 31216, 대한민국"
CAB285001689,봉양1리,36.7010882,127.261192,34010,천안시,"봉양1길, 동남구, 천안시, 충청남도, 31251, 대한민국"
CAB285001691,성환리(성환터미널),36.9167153,127.1325999,34010,천안시,"성환시외버스터미널, 104, 성환2로, 성환읍, 서북구, 천안시, 충청남도, 31015, 대한민국"
CAB285001694,가송3리,36.7300249,127.1439236,34010,천안시,"송정1길, 동남구, 천안시, 충청남도, 31216, 대한민국"
CAB285001695,삼태리(종점),36.7364623,127.0844031,34010,천안시,"태학산로, 동남구, 천안시, 충청남도, 31217, 대한민국"
CAB285001696,보산원,36.7021542,127.0710538,34010,천안시,"보산원로, 동남구, 천안시, 충청남도, 31499, 대한민국"
CAB285001698,석지골,36.6503422,127.0857938,34010,천안시,"지장길, 동남구, 천안시, 충청남도, 32509, 대한민국"
CAB285001700,도장1리,36.7509269,127.1877217,34010,천안시,"진주골길, 동남구, 천안시, 충청남도, 31225, 대한민국"
CAB285001701,우성8차아파트,36.8698411,127.1255215,34010,천안시,"101, 자은가리1길, 직산읍, 서북구, 천안시, 충청남도, 31039, 대한민국"
CAB285001703,지산2리,36.7955661,127.193969,34010,천안시,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285001706,발산리,36.7086428,127.2977584,34010,천안시,"발산4길, 동남구, 천안시, 충청남도, 31251, 대한민국"
CAB285001709,죽계1리,36.795066,127.3851933,34010,천안시,"죽계리2길, 동남구, 천안시, 충청남도, 27827, 대한민국"
CAB285001710,봉항3리,36.8441024,127.3185973,34010,천안시,"봉항로, 동남구, 천안시, 충청남도, 27825, 대한민국"
CAB285001711,양곡리(종점),36.8509596,127.28201408,34010,천안시,"양곡1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
CAB285001713,양대리(종점),36.8956655,127.2625805,34010,천안시,"위례성로, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
CAB285001714,운용리(종점),36.87040657,127.26779319,34010,천안시,"위례성로, 입장면, 동남구, 천안시, 충청남도, 31056, 대한민국"
CAB285001715,단대병원,36.8412905,127.1743703,34010,천안시,"단국대학교병원, 201, 망향로, 동남구, 천안시, 충청남도, 31116, 대한민국"
CAB285001716,부영아파트,36.7604214,127.1782955,34010,천안시,"46, 삼성5길, 동남구, 천안시, 충청남도, 31226, 대한민국"
CAB285001719,안서동(문암),36.84434466,127.18699407,34010,천안시,"문암로, 동남구, 천안시, 충청남도, 31065, 대한민국"
CAB285001721,명덕리종점,36.82233216,127.25502858,34010,천안시,"명덕1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
CAB285001722,오곡리(종점),36.82488246,127.28408663,34010,천안시,"오곡2길, 동남구, 천안시, 충청남도, 31238, 대한민국"
CAB285001723,천흥리(종점),36.8730555,127.2106701,34010,천안시,"203, 85, 천흥4길, 성거읍, 서북구, 천안시, 충청남도, 31044, 대한민국"
CAB285001724,왕림리(종점),36.91455865,127.09734156,34010,천안시,"왕지1길, 성환읍, 서북구, 천안시, 충청남도, 31009, 대한민국"
CAB285001725,신방리(종점),36.9344413,127.0816103,34010,천안시,"신무길, 성환읍, 서북구, 천안시, 충청남도, 31000, 대한민국"
CAB285001727,대홍저수지,36.9386817,127.1495639,34010,천안시,"성월수향길, 성환읍, 서북구, 천안시, 충청남도, 31022, 대한민국"
CAB285001728,양령2리,36.96372434,127.15462082,34010,천안시,"양령1길, 성환읍, 서북구, 천안시, 충청남도, 31005, 대한민국"
CAB285001729,업성4통,36.86582008,127.13006101,34010,천안시,"모시1길, 업성동, 직산읍, 서북구, 천안시, 충청남도, 31039, 대한민국"
CAB285001733,구룡2통,36.7663314,127.1383943,34010,천안시,"구룡2통경로당, 배울1길, 구룡동, 동남구, 천안시, 충청남도, 31207, 대한민국"
CAB285001734,전의읍내리(종점),36.6789191,127.2082706,34010,천안시,"전의읍내리(종점), 운주산로, 전의면, 세종, 30004, 대한민국"
CAB285001735,바타니(종점),36.8143928,127.3639047,34010,천안시,"덕성1길, 동남구, 천안시, 충청남도, 27825, 대한민국"
CAB285001736,관성2리마을회관,36.8213759,127.3237012,34010,천안시,"관성4길, 동남구, 천안시, 충청남도, 27825, 대한민국"
CAB285001737,관성리(종점),36.8170867,127.3409441,34010,천안시,"관성3길, 동남구, 천안시, 충청남도, 27825, 대한민국"
CAB285001738,서원리(종점),36.7792615,127.295836,34010,천안시,"병천5길, 동남구, 천안시, 충청남도, 31254, 대한민국"
CAB285001739,곡대(종점),36.8795268,127.29434457,34010,천안시,"대평4길, 동남구, 천안시, 충청남도, 27824, 대한민국"
CAB285001740,청룡(종점),36.9047458,127.2784233,34010,천안시,"성진로, 입장면, 서북구, 천안시, 충청남도, 17609, 대한민국"
CAB285001741,호당리,36.88434462,127.23780241,34010,천안시,"입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
CAB285001743,광덕1리,36.7881226,127.3472468,34010,천안시,"동산광덕길, 동남구, 천안시, 충청남도, 31258, 대한민국"
CAB285001744,행암리(종점),36.8046251,127.3545277,34010,천안시,"동산행암길, 동남구, 천안시, 충청남도, 31258, 대한민국"
CAB285001745,동산2리,36.8272118,127.0745752,34010,천안시,"동산로, 동산리, 아산시, 충청남도, 31458, 대한민국"
CAB285001746,구성5통,36.79231923,127.17354692,34010,천안시,"정골1길, 구성동, 동남구, 천안시, 충청남도, 31070, 대한민국"
CAB285001747,백석대학교(운동장),36.8406499,127.1851781,34010,천안시,"백석대학교, 1, 문암로, 안서동, 동남구, 천안시, 충청남도, 31065, 대한민국"
CAB285001748,한국생산기술연구원,36.9047947,127.2460661,34010,천안시,"양대기로길, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
CAB285001749,한국생산기술연구원,36.9047273,127.2461729,34010,천안시,"양대기로길, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
CAB285001750,성남초교,36.7253524,127.2513941,34010,천안시,"동남구, 천안시, 충청남도, 31245, 대한민국"
CAB285001751,성남초교,36.7254153,127.2513323,34010,천안시,"동남구, 천안시, 충청남도, 31245, 대한민국"
CAB285001752,직산역,36.8698911,127.1447386,34010,천안시,"직산역, 천안대로, 직산읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
CAB285001753,동남구보건소,36.80731404,127.15153934,34010,천안시,"40, 버들로, 문화동, 동남구, 천안시, 충청남도, 31131, 대한민국"
CAB285001754,단국대 삼거리,36.830499,127.1639488,34010,천안시,"단대로, 동남구, 천안시, 충청남도, 31115, 대한민국"
CAB285001755,성환문화회관,36.91172292,127.13673126,34010,천안시,"성환문화회관, 성진로, 성환읍, 서북구, 천안시, 충청남도, 31018, 대한민국"
CAB285001756,성환문화회관,36.91185463,127.1366524,34010,천안시,"성환문화회관, 성진로, 성환읍, 서북구, 천안시, 충청남도, 31018, 대한민국"
CAB285001757,백석사거리,36.8185896,127.13095407,34010,천안시,"서부대로, 봉명동, 쌍용3동, 동남구, 천안시, 충청남도, 31149, 대한민국"
CAB285001758,백석사거리,36.81699131,127.13084907,34010,천안시,"서부대로, 봉명동, 쌍용3동, 동남구, 천안시, 충청남도, 31149, 대한민국"
CAB285001759,봉서초등학교,36.81435129,127.12990241,34010,천안시,"봉명동, 동남구, 천안시, 충청남도, 31148, 대한민국"
CAB285001760,봉서초등학교,36.81519796,127.13044074,34010,천안시,"서부대로, 봉명동, 쌍용3동, 동남구, 천안시, 충청남도, 31149, 대한민국"
CAB285001761,시영1차아파트,36.8073613,127.12823574,34010,천안시,"서부대로, 쌍용3동, 서북구, 천안시, 충청남도, 31149, 대한민국"
CAB285001762,시영1차아파트,36.80877299,127.12885241,34010,천안시,"서부대로, 봉명동, 쌍용3동, 동남구, 천안시, 충청남도, 31149, 대한민국"
CAB285001763,광명아파트,36.80084289,127.12692428,34010,천안시,"천안주유소, 368, 서부대로, 쌍용1동, 서북구, 천안시, 충청남도, 31180, 대한민국"
CAB285001764,연세우일치과병원,36.79856963,127.12629741,34010,천안시,"350, 서부대로, 쌍용1동, 서북구, 천안시, 충청남도, 31180, 대한민국"
CAB285001765,일봉동행정복지센터,36.80103683,127.14263516,34010,천안시,"다가5길, 봉명동, 동남구, 천안시, 충청남도, 31154, 대한민국"
CAB285001767,청당벽산아파트,36.78110798,127.1593924,34010,천안시,"남부대로, 청당동, 동남구, 천안시, 충청남도, 31198, 대한민국"
CAB285001768,남부고가교(천안국빈장례식장),36.7832793,127.1435552,34010,천안시,"풍세로, 용곡동, 동남구, 천안시, 충청남도, 31200, 대한민국"
CAB285001769,남부고가교,36.7829315,127.1432912,34010,천안시,"남부고가교, 용곡동, 동남구, 천안시, 충청남도, 31199, 대한민국"
CAB285001770,태학산자연휴양림,36.73064195,127.09168391,34010,천안시,"동남구, 천안시, 충청남도, 31214, 대한민국"
CAB285001771,매당2리,36.7031986,127.1058593,34010,천안시,"광풍로, 동남구, 천안시, 충청남도, 31221, 대한민국"
CAB285001772,매당2리,36.7031092,127.1060837,34010,천안시,"광풍로, 동남구, 천안시, 충청남도, 31221, 대한민국"
CAB285001773,매당1리,36.6992779,127.0993303,34010,천안시,"광풍로, 동남구, 천안시, 충청남도, 31221, 대한민국"
CAB285001774,매당1리,36.6990984,127.0995775,34010,천안시,"매당1길, 동남구, 천안시, 충청남도, 31221, 대한민국"
CAB285001775,충남슈퍼,36.6994049,127.1151504,34010,천안시,"신흥리2길, 동남구, 천안시, 충청남도, 31221, 대한민국"
CAB285001776,충남슈퍼,36.6993002,127.1148207,34010,천안시,"신흥리2길, 동남구, 천안시, 충청남도, 31221, 대한민국"
CAB285001778,신도브래뉴1차아파트,36.77226367,127.21506719,34010,천안시,"42, 신계5길, 목천신도브래뉴1차아파트, 동남구, 천안시, 충청남도, 31233, 대한민국"
CAB285001779,동산식물원,36.8082155,127.3700031,34010,천안시,"덕성1길, 동남구, 천안시, 충청남도, 27825, 대한민국"
CAB285001780,동산식물원,36.8080531,127.3698352,34010,천안시,"덕성1길, 동남구, 천안시, 충청남도, 27825, 대한민국"
CAB285001782,독립기념관,36.7780592,127.2307274,34010,천안시,"동남구, 천안시, 충청남도, 31231, 대한민국"
CAB285001783,독립기념관,36.7780481,127.2306097,34010,천안시,"독립기념관, 독립기념관로, 동남구, 천안시, 충청남도, 31231, 대한민국"
CAB285001784,한국가스안전교육원,36.7979826,127.190675,34010,천안시,"교천지산길, 동남구, 천안시, 충청남도, 31068, 대한민국"
CAB285001788,서당골,36.80050133,127.10066741,34010,천안시,"불당대로, 불당동, 서북구, 천안시, 충청남도, 31168, 대한민국"
CAB285001790,불당동행정복지센터,36.8050216,127.113191,34010,천안시,"시청로, 불당동, 서북구, 천안시, 충청남도, 31165, 대한민국"
CAB285001791,불당동일하이빌,36.80799925,127.11403722,34010,천안시,"시청로, 불당동, 서북구, 천안시, 충청남도, 31165, 대한민국"
CAB285001792,불당동일하이빌,36.80778699,127.11374928,34010,천안시,"롯데슈퍼, 73, 시청로, 불당동, 서북구, 천안시, 충청남도, 31165, 대한민국"
CAB285001795,밤골,36.85508491,127.13025261,34010,천안시,"업성1길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
CAB285001796,밤골,36.8551708,127.1301362,34010,천안시,"업성1길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
CAB285001797,선바위,36.85789938,127.13443863,34010,천안시,"업성1길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
