,정류장번호,정류장명,위도,경도,정보수집일시,모바일단축번호,도시코드,도시명,관리도시명,주소
1347,CAB285001799,원네스아파트,36.8593736,127.1348759,20221012050102.0,1799.0,34010.0,천안시,천안,"업성3길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
1348,CAB285001800,원네스아파트,36.8592254,127.1350561,20221012050102.0,1800.0,34010.0,천안시,천안,"업성3길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국"
1349,CAB285001803,천안산업단지관리공단,36.85490794,127.12075741,20221012050102.0,1803.0,34010.0,천안시,천안,"2공단2로, 천안제2일반산업단지, 서북구, 천안시, 충청남도, 31075, 대한민국"
1350,CAB285001804,직산대림아파트,36.85982794,127.12076741,20221012050102.0,1804.0,34010.0,천안시,천안,"2공단2로, 천안제2일반산업단지, 서북구, 천안시, 충청남도, 31075, 대한민국"
1351,CAB285001805,비젼인텍,36.86575504,127.11906476,20221012050102.0,1805.0,34010.0,천안시,천안,"4산단4로, 천안제4일반산업단지, 직산읍, 서북구, 천안시, 충청남도, 31040, 대한민국"
1352,CAB285001806,O.N.,36.86527492,127.11925833,20221012050102.0,1806.0,34010.0,천안시,천안,"4산단4로, 천안제4일반산업단지, 직산읍, 서북구, 천안시, 충청남도, 31040, 대한민국"
1353,CAB285001808,부영아파트,36.7623164,127.1733645,20221012050102.0,1808.0,34010.0,천안시,천안,"응원1길, 동남구, 천안시, 충청남도, 31224, 대한민국"
1354,CAB285001809,매성보건진료소,36.81050633,127.3187424,20221012050102.0,1809.0,34010.0,천안시,천안,"봉항로, 동남구, 천안시, 충청남도, 31254, 대한민국"
1355,CAB285001810,매성보건진료소,36.81054958,127.31845271,20221012050102.0,1810.0,34010.0,천안시,천안,"병천초등학교 봉성분교장 (폐교), 매성3길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1356,CAB285001811,청수초등학교,36.78814704,127.15156553,20221012050102.0,1811.0,34010.0,천안시,천안,"청수로, 청수동, 동남구, 천안시, 충청남도, 31190, 대한민국"
1357,CAB285001812,청수극동2차아파트,36.79006453,127.15479495,20221012050102.0,1812.0,34010.0,천안시,천안,"청수로, 청수동, 동남구, 천안시, 충청남도, 31190, 대한민국"
1358,CAB285001813,공립지역아동센터,36.79575872,127.1581978,20221012050102.0,1813.0,34010.0,천안시,천안,"대흥로, 영성동, 동남구, 천안시, 충청남도, 31191, 대한민국"
1359,CAB285001814,청수현대아파트,36.79791216,127.15451184,20221012050102.0,1814.0,34010.0,천안시,천안,"대흥로, 영성동, 동남구, 천안시, 충청남도, 31191, 대한민국"
1360,CAB285001815,삼일육아원,36.79892364,127.1261109,20221012050102.0,1815.0,34010.0,천안시,천안,"삼일육아원, 349, 서부대로, 쌍용동, 쌍용2동, 서북구, 천안시, 충청남도, 31173, 대한민국"
1361,CAB285001816,신당동코아루아파트,36.85295498,127.15978564,20221012050102.0,1816.0,34010.0,천안시,천안,"천안신당고등학교, 36, 신당새터2길, 신당동, 서북구, 천안시, 충청남도, 31083, 대한민국"
1362,CAB285001817,신당동,36.85465098,127.16025652,20221012050102.0,1817.0,34010.0,천안시,천안,"신당동, 서북구, 천안시, 충청남도, 31083, 대한민국"
1363,CAB285001818,율금2리,36.9035887,127.1073443,20221012050102.0,1818.0,34010.0,천안시,천안,"율금1길, 성환읍, 서북구, 천안시, 충청남도, 31009, 대한민국"
1364,CAB285001819,율금2리,36.90351253,127.10734991,20221012050102.0,1819.0,34010.0,천안시,천안,"율금1길, 성환읍, 서북구, 천안시, 충청남도, 31009, 대한민국"
1365,CAB285001820,성거모전2리,36.91249194,127.20331944,20221012050102.0,1820.0,34010.0,천안시,천안,"성진로, 입장면, 서북구, 천안시, 충청남도, 31054, 대한민국"
1366,CAB285001821,입장신두리(율목),36.91264246,127.20320475,20221012050102.0,1821.0,34010.0,천안시,천안,"성진로, 입장면, 서북구, 천안시, 충청남도, 31054, 대한민국"
1367,CAB285001822,신덕3리,36.91265926,127.20710936,20221012050102.0,1822.0,34010.0,천안시,천안,"성진로, 입장면, 서북구, 천안시, 충청남도, 31054, 대한민국"
1368,CAB285001823,신두2리,36.91275634,127.2064536,20221012050102.0,1823.0,34010.0,천안시,천안,"성진로, 입장면, 서북구, 천안시, 충청남도, 31054, 대한민국"
1369,CAB285001824,입장사거리,36.915058,127.2216459,20221012050102.0,1824.0,34010.0,천안시,천안,"성진로, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1370,CAB285001825,입장사거리,36.9150219,127.2220188,20221012050102.0,1825.0,34010.0,천안시,천안,"성진로, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1371,CAB285001826,입장회차지,36.9148108,127.22930386,20221012050102.0,1826.0,34010.0,천안시,천안,"성진로, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1372,CAB285001827,입장(회차지),36.91496075,127.22940993,20221012050102.0,1827.0,34010.0,천안시,천안,"성진로, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1373,CAB285001828,홍천리입구,36.90806129,127.22678741,20221012050102.0,1828.0,34010.0,천안시,천안,"석재길, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1374,CAB285001829,홍천리입구,36.907955,127.226717,20221012050102.0,1829.0,34010.0,천안시,천안,"석재길, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1375,CAB285001830,시장2리,36.9039768,127.2229636,20221012050102.0,1830.0,34010.0,천안시,천안,"입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1376,CAB285001831,시장2리,36.9032289,127.2215497,20221012050102.0,1831.0,34010.0,천안시,천안,"망향로, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1377,CAB285001888,삼태1리,36.74933674,127.09623919,20221012050102.0,1888.0,34010.0,천안시,천안,"동남구, 천안시, 충청남도, 31214, 대한민국"
1378,CAB285001891,중앙소방학교 후문,36.81857538,127.1857192,20221012050102.0,1891.0,34010.0,천안시,천안,"태조산길, 유량동, 동남구, 천안시, 충청남도, 31068, 대한민국"
1379,CAB285001892,중앙소방학교 후문,36.81806794,127.18544074,20221012050102.0,1892.0,34010.0,천안시,천안,"유량동, 동남구, 천안시, 충청남도, 31068, 대한민국"
1380,CAB285001893,동아제약,36.84062484,127.11261764,20221012050102.0,1893.0,34010.0,천안시,천안,"3공단5로, 성성동, 서북구, 천안시, 충청남도, 31086, 대한민국"
1381,CAB285001894,동아제약,36.84046576,127.1125003,20221012050102.0,1894.0,34010.0,천안시,천안,"3공단5로, 성성동, 서북구, 천안시, 충청남도, 31086, 대한민국"
1382,CAB285001895,신당동,36.86462295,127.15015408,20221012050102.0,1895.0,34010.0,천안시,천안,"천안대로, 신당동, 성거읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
1383,CAB285001896,신당동,36.8645698,127.1499318,20221012050102.0,1896.0,34010.0,천안시,천안,"천안대로, 신당동, 성거읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
1384,CAB285001897,국학원,36.79150034,127.19227824,20221012050102.0,1897.0,34010.0,천안시,천안,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
1385,CAB285001898,국학원,36.79178964,127.19210408,20221012050102.0,1898.0,34010.0,천안시,천안,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
1386,CAB285001899,TMC(주),36.9428013,127.19605074,20221012050102.0,1899.0,34010.0,천안시,천안,"연곡길, 입장면, 서북구, 천안시, 충청남도, 17602, 대한민국"
1387,CAB285001900,TMC(주),36.94302563,127.19596609,20221012050102.0,1900.0,34010.0,천안시,천안,"연곡길, 입장면, 서북구, 천안시, 충청남도, 17602, 대한민국"
1388,CAB285001901,가산2리,36.93076466,127.20048241,20221012050102.0,1901.0,34010.0,천안시,천안,"연곡길, 입장면, 서북구, 천안시, 충청남도, 31027, 대한민국"
1389,CAB285001902,가산2리,36.93073286,127.20015528,20221012050102.0,1902.0,34010.0,천안시,천안,"연곡길, 입장면, 서북구, 천안시, 충청남도, 31027, 대한민국"
1390,CAB285001905,시장1리,36.88725295,127.23158075,20221012050102.0,1905.0,34010.0,천안시,천안,"위례산길, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1391,CAB285001906,시장1리,36.887211,127.2313792,20221012050102.0,1906.0,34010.0,천안시,천안,"위례산길, 입장면, 서북구, 천안시, 충청남도, 31055, 대한민국"
1392,CAB285001907,도림1리,36.91448296,127.25392575,20221012050102.0,1907.0,34010.0,천안시,천안,"성진로, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1393,CAB285001908,도림1리,36.91459704,127.25337022,20221012050102.0,1908.0,34010.0,천안시,천안,"성진로, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1394,CAB285001909,양대리입구,36.90407311,127.25606421,20221012050102.0,1909.0,34010.0,천안시,천안,"위례성로, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1395,CAB285001910,양대리입구,36.90362344,127.25620802,20221012050102.0,1910.0,34010.0,천안시,천안,"위례성로, 입장면, 서북구, 천안시, 충청남도, 31056, 대한민국"
1396,CAB285001911,한성아파트,36.91354008,127.24504336,20221012050102.0,1911.0,34010.0,천안시,천안,"성진로, 입장면, 서북구, 천안시, 충청남도, 31061, 대한민국"
1397,CAB285001912,한성아파트,36.91335298,127.24504908,20221012050102.0,1912.0,34010.0,천안시,천안,"성진로, 입장면, 서북구, 천안시, 충청남도, 31061, 대한민국"
1398,CAB285001913,왕림2리,36.92114132,127.10530574,20221012050102.0,1913.0,34010.0,천안시,천안,"왕지1길, 성환읍, 서북구, 천안시, 충청남도, 31009, 대한민국"
1399,CAB285001914,왕림2리,36.9211561,127.1051457,20221012050102.0,1914.0,34010.0,천안시,천안,"왕지1길, 성환읍, 서북구, 천안시, 충청남도, 31009, 대한민국"
1400,CAB285001915,병천5리,36.7630848,127.2986575,20221012050102.0,1915.0,34010.0,천안시,천안,"병천2로, 동남구, 천안시, 충청남도, 31254, 대한민국"
1401,CAB285001916,병천5리,36.76290601,127.29874588,20221012050102.0,1916.0,34010.0,천안시,천안,"병천2로, 동남구, 천안시, 충청남도, 31254, 대한민국"
1402,CAB285001919,쌍용동사거리,36.7993939,127.1276448,20221012050102.0,1919.0,34010.0,천안시,천안,"불당대로, 쌍용1동, 서북구, 천안시, 충청남도, 31180, 대한민국"
1403,CAB285001920,쌍용동사거리,36.7998745,127.1270988,20221012050102.0,1920.0,34010.0,천안시,천안,"1, 미라4길, 쌍용1동, 서북구, 천안시, 충청남도, 31180, 대한민국"
1404,CAB285001928,개목마을,36.81614127,127.13036574,20221012050102.0,1928.0,34010.0,천안시,천안,"서부대로, 봉명동, 쌍용3동, 동남구, 천안시, 충청남도, 31149, 대한민국"
1405,CAB285001929,관성리가나안농장,36.8074618,127.3237051,20221012050102.0,1929.0,34010.0,천안시,천안,"관성3길, 동남구, 천안시, 충청남도, 27825, 대한민국"
1406,CAB285001930,관성리가나안농장,36.8073401,127.3237502,20221012050102.0,1930.0,34010.0,천안시,천안,"관성3길, 동남구, 천안시, 충청남도, 27825, 대한민국"
1407,CAB285001933,태영아파트입구,36.73861074,127.22187281,20221012050102.0,1933.0,34010.0,천안시,천안,"석곡3길, 동남구, 천안시, 충청남도, 31245, 대한민국"
1408,CAB285001934,태영아파트입구,36.7388364,127.2219296,20221012050102.0,1934.0,34010.0,천안시,천안,"석곡3길, 동남구, 천안시, 충청남도, 31245, 대한민국"
1409,CAB285001935,태영아파트,36.7400512,127.2256406,20221012050102.0,1935.0,34010.0,천안시,천안,"석곡3길, 동남구, 천안시, 충청남도, 31245, 대한민국"
1410,CAB285001936,태영아파트,36.7399067,127.2255291,20221012050102.0,1936.0,34010.0,천안시,천안,"석곡3길, 동남구, 천안시, 충청남도, 31245, 대한민국"
1411,CAB285001937,봉양1리,36.7123007,127.2579662,20221012050102.0,1937.0,34010.0,천안시,천안,"봉양1길, 동남구, 천안시, 충청남도, 31251, 대한민국"
1412,CAB285001938,봉양1리,36.71242455,127.2578275,20221012050102.0,1938.0,34010.0,천안시,천안,"봉양1길, 동남구, 천안시, 충청남도, 31251, 대한민국"
1413,CAB285001939,봉양1리,36.70779162,127.25819724,20221012050102.0,1939.0,34010.0,천안시,천안,"봉양1길, 동남구, 천안시, 충청남도, 31251, 대한민국"
1414,CAB285001940,봉양1리,36.7078211,127.2583609,20221012050102.0,1940.0,34010.0,천안시,천안,"봉양1길, 동남구, 천안시, 충청남도, 31251, 대한민국"
1415,CAB285001941,동천안농협,36.7709245,127.2029192,20221012050102.0,1941.0,34010.0,천안시,천안,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
1416,CAB285001942,동천안농협,36.77097249,127.20317073,20221012050102.0,1942.0,34010.0,천안시,천안,"교천지산길, 동남구, 천안시, 충청남도, 31233, 대한민국"
1417,CAB285001944,용곡동일4단지아파트,36.79014131,127.13991074,20221012050102.0,1944.0,34010.0,천안시,천안,"용곡2길, 용곡동, 동남구, 천안시, 충청남도, 31183, 대한민국"
1418,CAB285001945,용곡동일4단지아파트,36.78975097,127.13994252,20221012050102.0,1945.0,34010.0,천안시,천안,"용곡2길, 용곡동, 동남구, 천안시, 충청남도, 31183, 대한민국"
1419,CAB285001948,장산5리,36.7475312,127.3005678,20221012050102.0,1948.0,34010.0,천안시,천안,"도현길, 동남구, 천안시, 충청남도, 31254, 대한민국"
1420,CAB285001949,장산5리,36.74747533,127.30030693,20221012050102.0,1949.0,34010.0,천안시,천안,"장산동길, 동남구, 천안시, 충청남도, 31254, 대한민국"
1421,CAB285001950,천안박물관,36.7863024,127.1648077,20221012050102.0,1950.0,34010.0,천안시,천안,"천안대로, 동남구, 천안시, 충청남도, 31195, 대한민국"
1422,CAB285001951,천안박물관,36.7869163,127.16508741,20221012050102.0,1951.0,34010.0,천안시,천안,"천안대로, 동남구, 천안시, 충청남도, 31072, 대한민국"
1423,CAB285001952,경남아너스빌,36.78970128,127.14832407,20221012050102.0,1952.0,34010.0,천안시,천안,"프로미카월드 천안다가점, 911, 풍세로, 영성동, 동남구, 천안시, 충청남도, 31188, 대한민국"
1424,CAB285001953,석곡2리,36.7344093,127.2234968,20221012050102.0,1953.0,34010.0,천안시,천안,"동남구, 천안시, 충청남도, 31245, 대한민국"
1425,CAB285001954,석곡2리,36.7343735,127.2236145,20221012050102.0,1954.0,34010.0,천안시,천안,"석곡3길, 동남구, 천안시, 충청남도, 31245, 대한민국"
1426,CAB285001956,새텃말,36.8468777,127.2737483,20221012050102.0,1956.0,34010.0,천안시,천안,"양곡1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1427,CAB285001957,질마제,36.849436,127.27843346,20221012050102.0,1957.0,34010.0,천안시,천안,"양곡1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1428,CAB285001958,질마제,36.8496314,127.2783952,20221012050102.0,1958.0,34010.0,천안시,천안,"양곡1길, 동남구, 천안시, 충청남도, 31238, 대한민국"
1429,CAB285001959,납안1리,36.8559422,127.2637186,20221012050102.0,1959.0,34010.0,천안시,천안,"삼방로, 동남구, 천안시, 충청남도, 31064, 대한민국"
1430,CAB285001960,납안1리,36.85579542,127.26365791,20221012050102.0,1960.0,34010.0,천안시,천안,"삼방로, 동남구, 천안시, 충청남도, 31064, 대한민국"
1431,CAB285001961,광덕2리(종점),36.7969857,127.3382618,20221012050102.0,1961.0,34010.0,천안시,천안,"동산광덕길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1432,CAB285001962,행암리,36.79695522,127.35293947,20221012050102.0,1962.0,34010.0,천안시,천안,"동산행암길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1433,CAB285001963,행암리,36.7966539,127.3527773,20221012050102.0,1963.0,34010.0,천안시,천안,"동산행암길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1434,CAB285001964,성결원입구,36.79932325,127.35282038,20221012050102.0,1964.0,34010.0,천안시,천안,"동산행암길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1435,CAB285001965,성결원입구,36.799403,127.352503,20221012050102.0,1965.0,34010.0,천안시,천안,"동산행암길, 동남구, 천안시, 충청남도, 31258, 대한민국"
1436,CAB285001966,화덕3리(종점),36.7510653,127.4017311,20221012050102.0,1966.0,34010.0,천안시,천안,"화덕1길, 동남구, 천안시, 충청남도, 27870, 대한민국"
